arrival_time_s,packet_size_bytes,backlog_bytes,departure_time_s,waiting_time_s,dropped,cum_drops
5.54724025,85,99926,,,1,12587
5.547997917,120,99919,,,1,12588
5.548004,20,99919,6.366627958,0.818623958,0,12588
5.5480075,141,99939,,,1,12589
5.548266458,58,99755,6.367091958,0.8188255,0,12589
5.548269917,9,99813,6.367163958,0.818894041,0,12589
5.548687458,184,99812,6.368635958,0.8199485,0,12589
5.549101375,215,99996,,,1,12590
5.549351,2,99996,6.368651958,0.819300958,0,12590
5.549434375,178,99998,,,1,12591
5.549437167,189,99998,,,1,12592
5.549558042,156,99998,,,1,12593
5.549952292,82,99979,,,1,12594
5.550416542,13,99909,6.369133792,0.81871725,0,12594
5.550419,25,99922,6.369333792,0.818914792,0,12594
5.551457625,198,99816,,,1,12595
5.551462292,32,99816,6.369589792,0.8181275,0,12595
5.551464708,9,99848,6.369661792,0.818197084,0,12595
5.551471375,142,99857,6.370797792,0.819326417,0,12595
5.551474208,16,99999,,,1,12596
5.55147775,176,99999,,,1,12597
5.551481833,28,99999,,,1,12598
5.5514845,54,99999,,,1,12599
5.551618167,56,99999,6.371245792,0.819627625,0,12599
5.551622125,267,99973,,,1,12600
5.552268167,129,99972,,,1,12601
5.552271833,150,99972,,,1,12602
5.552287375,18,99972,6.371389792,0.819102417,0,12602
5.553139292,185,99816,,,1,12603
5.553680042,74,99816,6.371981792,0.81830175,0,12603
5.553683333,182,99823,,,1,12604
5.553686208,89,99823,6.372693792,0.819007584,0,12604
5.553688333,16,99912,6.372821792,0.819133459,0,12604
5.554225167,92,99905,6.373557792,0.819332625,0,12604
5.554229708,18,99997,,,1,12605
5.554234417,18,99997,,,1,12606
5.554537625,72,99859,6.374133792,0.819596167,0,12606
5.554747125,46,99931,6.374501792,0.819754667,0,12606
5.554900625,382,99977,,,1,12607
5.554931708,89,99977,,,1,12608
5.554991458,310,99977,,,1,12609
5.555551792,105,99941,,,1,12610
5.555833417,18,99931,6.374645792,0.818812375,0,12610
5.555836125,105,99949,,,1,12611
5.555838917,9,99949,6.374717792,0.818878875,0,12611
5.556482667,158,99880,,,1,12612
5.556486125,289,99880,,,1,12613
5.557161542,92,99747,6.375453792,0.81829225,0,12613
5.557164333,23,99839,6.375637792,0.818473459,0,12613
5.5571665,82,99862,6.376293792,0.819127292,0,12613
5.557168375,24,99944,6.376485792,0.819317417,0,12613
5.557602667,139,99947,,,1,12614
5.557607417,94,99947,,,1,12615
5.557610375,113,99947,,,1,12616
5.557614667,71,99947,,,1,12617
5.55776875,74,99947,,,1,12618
5.557773458,187,99927,,,1,12619
5.557959958,161,99745,6.377773792,0.819813834,0,12619
5.558088917,35,99906,6.378053792,0.819964875,0,12619
5.55826875,220,99941,,,1,12620
5.558555083,86,99941,,,1,12621
5.558895125,68,99941,,,1,12622
5.559031542,51,99941,6.378539333,0.819507791,0,12622
5.559147625,78,99992,,,1,12623
5.559274167,69,99992,,,1,12624
5.5601335,90,99899,6.379259333,0.819125833,0,12624
5.560140625,34,99966,6.379531333,0.819390708,0,12624
5.560312917,7,100000,6.379587333,0.819274416,0,12624
5.560316167,214,99913,,,1,12625
5.56032025,38,99913,6.379891333,0.819571083,0,12625
5.560322417,145,99951,,,1,12626
5.561064917,170,99951,,,1,12627
5.561071125,174,99950,,,1,12628
5.561087708,370,99950,,,1,12629
5.561092083,153,99892,,,1,12630
5.561554625,39,99828,6.380203333,0.818648708,0,12630
5.561558042,439,99867,,,1,12631
5.562063542,35,99859,6.380483333,0.818419791,0,12631
5.562066458,56,99894,6.380931333,0.818864875,0,12631
5.562068583,202,99950,,,1,12632
5.562071542,350,99950,,,1,12633
5.562075625,142,99950,,,1,12634
5.562078583,31,99950,6.381179333,0.81910075,0,12634
5.56208125,458,99981,,,1,12635
5.562084667,9,99981,6.381251333,0.819166666,0,12635
5.562805667,14,99889,6.381363333,0.818557666,0,12635
5.562809,70,99903,6.381923333,0.819114333,0,12635
5.562811458,30,99973,,,1,12636
5.562815917,357,99973,,,1,12637
5.562945208,304,99957,,,1,12638
5.563217542,57,99903,6.382379333,0.819161791,0,12638
5.563220083,69,99960,,,1,12639
5.563546208,29,99687,6.382611333,0.819065125,0,12639
5.563635958,2,99716,6.382627333,0.818991375,0,12639
5.563638083,46,99718,6.382997833,0.81935975,0,12639
5.563768708,12,99764,6.383093833,0.819325125,0,12639
5.564140958,107,99776,6.383949833,0.819808875,0,12639
5.564228625,122,99883,,,1,12640
5.564269167,32,99883,6.384205833,0.819936666,0,12640
5.564443417,34,99915,6.384477833,0.820034416,0,12640
5.564496833,348,99949,,,1,12641
5.564550375,5,99949,6.384517833,0.819967458,0,12641
5.56470625,120,99954,,,1,12642
5.564776083,52,99954,,,1,12643
5.564912208,25,99954,6.384717833,0.819805625,0,12643
5.565067625,11,99979,6.384805833,0.819738208,0,12643
5.5653995,68,99990,,,1,12644
5.565694167,3,99985,6.384829833,0.819135666,0,12644
5.566223667,21,99869,6.384997833,0.818774166,0,12644
5.56622725,19,99890,6.385149833,0.818922583,0,12644
5.566229333,147,99909,,,1,12645
5.566686875,71,99819,6.385717833,0.819030958,0,12645
5.566690458,44,99890,6.386069833,0.819379375,0,12645
5.566692708,12,99934,6.386165833,0.819473125,0,12645
5.566694667,133,99946,,,1,12646
5.567406583,144,99905,,,1,12647
5.567733833,327,99812,,,1,12648
5.568477792,182,99754,6.387621833,0.819144041,0,12648
5.56848225,287,99936,,,1,12649
5.568488083,19,99936,6.387773833,0.81928575,0,12649
5.568941,3,99930,6.388025042,0.819084042,0,12649
5.5692275,40,99913,6.388345042,0.819117542,0,12649
5.569672333,7,99799,6.388401042,0.818728709,0,12649
5.56967675,29,99806,6.388633042,0.818956292,0,12649
5.569679792,51,99835,6.389041042,0.81936125,0,12649
5.570539875,191,99861,,,1,12650
5.570544542,49,99861,6.389433042,0.8188885,0,12650
5.570546792,59,99910,6.389905042,0.81935825,0,12650
5.570549292,430,99969,,,1,12651
5.570552333,31,99969,6.390153042,0.819600709,0,12651
5.57091675,3,99777,6.390177042,0.819260292,0,12651
5.571388583,22,99780,6.390353042,0.818964459,0,12651
5.571491125,38,99802,6.390657042,0.819165917,0,12651
5.571659625,967,99840,,,1,12652
5.57184075,152,99840,6.391873042,0.820032292,0,12652
5.571865792,8,99992,6.391937042,0.82007125,0,12652
5.571984958,116,100000,,,1,12653
5.572104708,2,100000,,,1,12654
5.572320708,290,100000,,,1,12655
5.572324125,95,100000,,,1,12656
5.572373208,132,100000,,,1,12657
5.572804208,74,100000,,,1,12658
5.573052958,16,99962,6.3923565,0.819303542,0,12658
5.573381875,98,99803,6.3931405,0.819758625,0,12658
5.573668042,120,99901,,,1,12659
5.573838167,177,99901,,,1,12660
5.573894667,50,99901,6.3935405,0.819645833,0,12660
5.574104458,87,99951,,,1,12661
5.57410825,160,99951,,,1,12662
5.574111333,97,99951,,,1,12663
5.574153792,2,99951,6.3935565,0.819402708,0,12663
5.574238292,318,99953,,,1,12664
5.574477333,2,99953,6.393607583,0.81913025,0,12664
5.57459,7,99955,6.393669542,0.819079542,0,12664
5.574594792,20,99961,6.393829542,0.81923475,0,12664
5.575079583,38,99861,6.394133542,0.819053959,0,12664
5.575082875,17,99899,6.394269542,0.819186667,0,12664
5.575085208,9,99916,6.394341542,0.819256334,0,12664
5.575581875,118,99876,6.395285542,0.819703667,0,12664
5.5755855,89,99994,,,1,12665
5.57597625,581,99967,,,1,12666
5.575981333,29,99967,6.395517542,0.819536209,0,12666
5.575983833,10,99996,,,1,12667
5.575989292,20,99996,,,1,12668
5.575993458,53,99996,,,1,12669
5.576190708,57,99915,6.395973542,0.819782834,0,12669
5.576835875,164,99972,,,1,12670
5.57684125,211,99952,,,1,12671
5.576845333,6,99952,6.396021542,0.819176209,0,12671
5.576848417,44,99958,,,1,12672
5.576852458,108,99958,,,1,12673
5.57712775,397,99922,,,1,12674
5.577613333,105,99805,6.396861542,0.819248209,0,12674
5.577616958,102,99910,,,1,12675
5.578221083,16,99908,6.396989542,0.818768459,0,12675
5.578224333,57,99924,6.397445542,0.819221209,0,12675
5.578226625,126,99981,,,1,12676
5.578230083,203,99981,,,1,12677
5.578684708,21,99889,6.397613542,0.818928834,0,12677
5.578687958,30,99910,6.397853542,0.819165584,0,12677
5.578981375,40,99938,6.398173542,0.819192167,0,12677
5.578984667,1,99978,6.398181542,0.819196875,0,12677
5.578986667,16,99979,6.398315708,0.819329041,0,12677
5.579645,5,99892,6.398355708,0.818710708,0,12677
5.579648167,123,99897,,,1,12678
5.579828208,38,99897,6.398659708,0.8188315,0,12678
5.579832083,174,99856,,,1,12679
5.580461167,82,99841,6.399315708,0.818854541,0,12679
5.580464333,121,99923,,,1,12680
5.580473542,28,99923,6.399539708,0.819066166,0,12680
5.580809833,56,99883,6.399987708,0.819177875,0,12680
5.58081325,50,99939,6.400387708,0.819574458,0,12680
5.581125083,196,99929,,,1,12681
5.581129417,4,99929,6.400419708,0.819290291,0,12681
5.581605542,58,99909,6.400883708,0.819278166,0,12681
5.581608417,31,99967,6.401131708,0.819523291,0,12681
5.582373125,31,99915,6.401379708,0.819006583,0,12681
5.582376208,255,99946,,,1,12682
5.582384833,52,99946,6.401795708,0.819410875,0,12682
5.582463917,80,99926,,,1,12683
5.583036958,9,99894,6.401867708,0.81883075,0,12683
5.583040292,18,99903,6.402011708,0.818971416,0,12683
5.58329275,283,99867,,,1,12684
5.584397958,232,99752,6.403867708,0.81946975,0,12684
5.584401167,39,99984,,,1,12685
5.584405333,155,99984,,,1,12686
5.585109458,328,99847,,,1,12687
5.585742,33,99788,6.404131708,0.818389708,0,12687
5.586213042,58,99808,6.404818625,0.818605583,0,12687
5.586216042,77,99866,6.405434625,0.819218583,0,12687
5.586316917,3,99932,6.405458625,0.819141708,0,12687
5.586320083,282,99935,,,1,12688
5.586328292,212,99935,,,1,12689
5.586332292,221,99935,,,1,12690
5.586335875,18,99935,6.405617,0.819281125,0,12690
5.586338958,270,99953,,,1,12691
5.586342208,170,99953,,,1,12692
5.586344833,167,99953,,,1,12693
5.586837583,15,99793,6.405737,0.818899417,0,12693
5.586840583,140,99808,6.406857,0.820016417,0,12693
5.587684875,12,99940,6.406953,0.819268125,0,12693
5.587687833,58,99952,,,1,12694
5.587745083,14,99952,6.407264208,0.819519125,0,12694
5.587747958,121,99927,,,1,12695
5.587750292,48,99927,6.407648208,0.819897916,0,12695
5.587751958,27,99975,,,1,12696
5.588058167,100,99949,,,1,12697
5.58806125,40,99949,6.407968208,0.819906958,0,12697
5.588269208,158,99910,,,1,12698
5.588899625,36,99910,6.408256208,0.819356583,0,12698
5.588903125,22,99939,6.408432208,0.819529083,0,12698
5.588905125,3,99961,6.408456208,0.819551083,0,12698
5.588912083,1,99964,6.408464208,0.819552125,0,12698
5.58891475,337,99965,,,1,12699
5.588918542,180,99965,,,1,12700
5.588921958,368,99965,,,1,12701
5.588924708,199,99965,,,1,12702
5.589869125,23,99809,6.408662542,0.818793417,0,12702
5.589872458,71,99832,6.409230542,0.819358084,0,12702
5.590205208,22,99869,6.409406542,0.819201334,0,12702
5.590208375,164,99891,,,1,12703
5.590477208,38,99889,6.409710542,0.819233334,0,12703
5.590480708,96,99927,,,1,12704
5.590484333,44,99927,6.410062542,0.819578209,0,12704
5.590502167,10,99971,6.410142542,0.819640375,0,12704
5.59050675,62,99949,,,1,12705
5.59076325,11,99925,6.410230542,0.819467292,0,12705
5.5907665,38,99936,6.410534542,0.819768042,0,12705
5.590953792,1,99899,6.410542542,0.81958875,0,12705
5.591554917,200,99864,,,1,12706
5.591559083,48,99864,6.410940083,0.819381,0,12706
5.591845125,39,99883,6.411252083,0.819406958,0,12706
5.591847875,64,99922,6.411764083,0.819916208,0,12706
5.591850125,217,99986,,,1,12707
5.591854042,69,99986,,,1,12708
5.59185725,97,99986,,,1,12709
5.591862917,218,99986,,,1,12710
5.592706625,81,99888,6.412412083,0.819705458,0,12710
5.592709667,190,99969,,,1,12711
5.592712458,168,99969,,,1,12712
5.592715125,25,99969,6.412612083,0.819896958,0,12712
5.592861458,45,99967,,,1,12713
5.592866208,88,99967,,,1,12714
5.59385125,96,99807,6.413380083,0.819528833,0,12714
5.59385525,10,99903,6.413460083,0.819604833,0,12714
5.594358917,1,99845,6.413468083,0.819109166,0,12714
5.594363542,189,99846,,,1,12715
5.594367708,161,99846,,,1,12716
5.594371417,68,99846,6.414029,0.819657583,0,12716
5.594902042,98,99847,6.414813,0.819910958,0,12716
5.595437792,17,99940,6.414949,0.819511208,0,12716
5.595441167,45,99957,,,1,12717
5.59544475,60,99957,,,1,12718
5.595448458,38,99957,6.415253,0.819804542,0,12718
5.595834583,27,99849,6.415469,0.819634417,0,12718
5.596654083,13,99862,6.415573,0.818918917,0,12718
5.596657208,8,99875,6.415637,0.818979792,0,12718
5.59665925,16,99883,6.415765,0.81910575,0,12718
5.596662417,49,99899,6.416157,0.819494583,0,12718
5.596664792,36,99948,6.416445,0.819780208,0,12718
5.597653708,117,99815,6.417381,0.819727292,0,12718
5.597657125,156,99932,,,1,12719
5.597667833,73,99932,,,1,12720
5.597679125,56,99932,6.417829,0.820149875,0,12720
5.598116542,137,99988,,,1,12721
5.599037375,30,99814,6.418069,0.819031625,0,12721
5.599040792,292,99844,,,1,12722
5.599509833,154,99830,6.419301,0.819791167,0,12722
5.599513208,60,99984,,,1,12723
5.59952225,39,99984,,,1,12724
5.599532833,34,99984,,,1,12725
5.599537417,113,99984,,,1,12726
5.599619833,46,99984,,,1,12727
5.599624708,160,99978,,,1,12728
5.599668542,169,99974,,,1,12729
5.599707292,163,99918,,,1,12730
5.600149708,72,99902,6.419877,0.819727292,0,12730
5.600153208,216,99974,,,1,12731
5.600273875,74,99974,6.420469,0.820195125,0,12731
5.600278292,69,99993,,,1,12732
5.600722583,66,99953,,,1,12733
5.600727,66,99953,,,1,12734
5.60073025,34,99953,6.420741,0.82001075,0,12734
5.60073375,215,99987,,,1,12735
5.600738167,26,99987,,,1,12736
5.601039833,19,99983,,,1,12737
5.601345583,62,99933,6.421237,0.819891417,0,12737
5.602037542,4,99855,6.421269,0.819231458,0,12737
5.602592583,139,99827,6.422381,0.819788417,0,12737
5.602844292,6,99966,6.422429,0.819584708,0,12737
5.602849125,120,99966,,,1,12738
5.6028535,690,99966,,,1,12739
5.60285825,42,99966,,,1,12740
5.603275625,218,99881,,,1,12741
5.603280875,79,99881,6.423262833,0.819981958,0,12741
5.603574,30,99959,6.423502833,0.819928833,0,12741
5.603577792,195,99989,,,1,12742
5.603852667,341,99904,,,1,12743
5.6038565,33,99904,6.423766833,0.819910333,0,12743
5.60427825,35,99915,6.424046833,0.819768583,0,12743
5.604285917,57,99950,,,1,12744
5.604456458,152,99950,,,1,12745
5.604462125,181,99873,,,1,12746
5.604466458,53,99873,6.424470833,0.820004375,0,12746
5.605072833,2,99845,6.424486833,0.819414,0,12746
5.605078125,191,99847,,,1,12747
5.605085208,34,99847,6.42476575,0.819680542,0,12747
5.605720625,69,99856,6.42531775,0.819597125,0,12747
5.605724458,35,99925,6.42559775,0.819873292,0,12747
5.605727042,15,99960,6.42571775,0.819990708,0,12747
5.605730167,28,99975,,,1,12748
5.605740583,314,99975,,,1,12749
5.605746042,19,99975,6.42586975,0.820123708,0,12749
5.605748208,15,99994,,,1,12750
5.605755583,132,99994,,,1,12751
5.605758417,95,99994,,,1,12752
5.60592125,303,99966,,,1,12753
5.606237708,13,99884,6.42597375,0.819736042,0,12753
5.606242958,48,99897,6.42635775,0.820114792,0,12753
5.606801792,196,99899,,,1,12754
5.6068065,47,99899,6.42673375,0.81992725,0,12754
5.606809,40,99946,6.42705375,0.82024475,0,12754
5.60681125,108,99986,,,1,12755
5.60717025,21,99920,6.42722175,0.8200515,0,12755
5.607173875,134,99941,,,1,12756
5.607695458,74,99931,,,1,12757
5.607869208,10,99917,6.42730175,0.819432542,0,12757
5.608782042,27,99723,6.42751775,0.818735708,0,12757
5.608786208,291,99750,,,1,12758
5.608789875,35,99750,6.42779775,0.819007875,0,12758
5.609517208,215,99785,6.42951775,0.820000542,0,12758
5.609522083,18,99966,6.42966175,0.820139667,0,12758
5.609524542,13,99984,6.430084375,0.820559833,0,12758
5.609526833,140,99997,,,1,12759
5.609530208,110,99997,,,1,12760
5.609533125,156,99997,,,1,12761
5.609536917,65,99997,,,1,12762
5.609540167,39,99997,,,1,12763
5.609790875,255,99932,,,1,12764
5.609795208,175,99932,,,1,12765
5.610312792,184,99908,,,1,12766
5.610317042,56,99908,6.430532375,0.820215333,0,12766
5.610502625,9,99894,6.430604375,0.82010175,0,12766
5.611065,285,99903,,,1,12767
5.611071083,121,99868,6.431572375,0.820501292,0,12767
5.611073458,96,99989,,,1,12768
5.611077417,44,99989,,,1,12769
5.611081333,77,99989,,,1,12770
5.61134325,25,99956,6.431772375,0.820429125,0,12770
5.611346917,31,99981,,,1,12771
5.611607417,25,99946,6.431972375,0.820364958,0,12771
5.611890167,126,99964,,,1,12772
5.611894958,69,99964,,,1,12773
5.611900292,197,99964,,,1,12774
5.611905292,175,99964,,,1,12775
5.612094375,75,99921,6.432572375,0.820478,0,12775
5.612290208,46,99872,6.432940375,0.820650167,0,12775
5.612294,89,99918,,,1,12776
5.6122975,4,99918,6.432972375,0.820674875,0,12776
5.613287917,31,99912,6.433220375,0.819932458,0,12776
5.613291708,14,99943,6.433332375,0.820040667,0,12776
5.613293708,76,99957,,,1,12777
5.613297,31,99957,6.433580375,0.820283375,0,12777
5.613299542,94,99988,,,1,12778
5.613358875,76,99986,,,1,12779
5.613594417,14,99956,6.433692375,0.820097958,0,12779
5.613620292,134,99970,6.434764375,0.821144083,0,12779
5.613624917,64,99960,,,1,12780
5.613628917,58,99960,,,1,12781
5.613632208,96,99960,,,1,12782
5.614126625,147,99925,,,1,12783
5.614183583,29,99925,6.434996375,0.820812792,0,12783
5.614216958,43,99954,6.435340375,0.821123417,0,12783
5.614639167,18,99997,,,1,12784
5.614761917,39,99997,,,1,12785
5.615056083,8,99983,6.435404375,0.820348292,0,12785
5.615169708,80,99953,,,1,12786
5.615917417,84,99788,6.436097167,0.82017975,0,12786
5.616793667,38,99771,6.436401167,0.8196075,0,12786
5.616798125,32,99809,6.436657167,0.819859042,0,12786
5.617599417,340,99841,,,1,12787
5.617607292,22,99840,6.436833167,0.819225875,0,12787
5.617611042,8,99862,6.436897167,0.819286125,0,12787
5.617615167,239,99870,,,1,12788
5.617621875,112,99870,6.437793167,0.820171292,0,12788
5.617624958,27,99982,,,1,12789
5.617628417,9,99982,6.437865167,0.82023675,0,12789
5.61790925,2,99953,6.437881167,0.819971917,0,12789
5.619037542,44,99776,6.438234833,0.819197291,0,12789
5.619049958,9,99820,6.438306833,0.819256875,0,12789
5.6190535,200,99829,,,1,12790
5.619465833,43,99787,6.438650833,0.819185,0,12790
5.619809583,37,99773,6.438946833,0.81913725,0,12790
5.619813708,65,99810,6.439466833,0.819653125,0,12790
5.619815833,21,99875,6.439634833,0.819819,0,12790
5.620277125,228,99880,,,1,12791
5.620377792,73,99880,6.440218833,0.819841041,0,12791
5.620530083,287,99953,,,1,12792
5.62054275,93,99953,,,1,12793
5.620734,103,99953,,,1,12794
5.62096325,25,99924,6.440418833,0.819455583,0,12794
5.621665583,191,99862,,,1,12795
5.622099458,111,99810,6.441306833,0.819207375,0,12795
5.622109125,104,99879,6.442138833,0.820029708,0,12795
5.622417583,138,99933,,,1,12796
5.622428708,115,99933,,,1,12797
5.623212583,57,99827,6.442594833,0.81938225,0,12797
5.623224458,8,99884,6.442658833,0.819434375,0,12797
5.623231333,31,99892,6.442906833,0.8196755,0,12797
5.62366075,14,99858,6.443018833,0.819358083,0,12797
5.624185,10,99872,6.443103375,0.818918375,0,12797
5.624315792,10,99691,6.443183375,0.818867583,0,12797
5.624319333,228,99701,6.445007375,0.820688042,0,12797
5.624321417,111,99929,,,1,12798
5.624326333,70,99929,6.445567375,0.821241042,0,12798
5.624328458,114,99999,,,1,12799
5.624339417,124,99999,,,1,12800
5.624342125,114,99999,,,1,12801
5.624344917,92,99999,,,1,12802
5.624347667,17,99999,,,1,12803
5.624350208,131,99999,,,1,12804
5.624409292,39,99999,,,1,12805
5.624440458,165,99999,,,1,12806
5.624528542,3,99999,,,1,12807
5.624683917,68,99999,,,1,12808
5.624802833,95,99999,,,1,12809
5.624883167,172,99999,,,1,12810
5.624911458,228,99999,,,1,12811
5.625309042,112,99999,,,1,12812
5.625320875,164,99999,,,1,12813
5.625651375,172,99999,,,1,12814
5.626129042,31,99929,6.445815375,0.819686333,0,12814
5.626480167,14,99766,6.445927375,0.819447208,0,12814
5.626525458,161,99780,6.447215375,0.820689917,0,12814
5.626704333,72,99941,,,1,12815
5.626740667,227,99941,,,1,12816
5.626758583,32,99941,6.447471375,0.820712792,0,12816
5.6267715,81,99973,,,1,12817
5.626939083,121,99973,,,1,12818
5.627105583,36,99973,,,1,12819
5.62726825,62,99973,,,1,12820
5.627712625,77,99973,,,1,12821
5.627882833,49,99973,,,1,12822
5.627974875,152,99973,,,1,12823
5.628743292,177,99825,,,1,12824
5.628747917,99,99825,6.448263375,0.819515458,0,12824
5.628750583,83,99924,,,1,12825
5.629318083,12,99880,6.448359375,0.819041292,0,12825
5.629321958,640,99892,,,1,12826
5.629325167,105,99892,6.449199375,0.819874208,0,12826
5.629333417,215,99997,,,1,12827
5.629338833,37,99997,,,1,12828
5.629669875,272,99881,,,1,12829
5.629673292,71,99881,6.449767375,0.820094083,0,12829
5.630599125,48,99945,6.450151375,0.81955225,0,12829
5.630602417,3,99993,6.450175375,0.819572958,0,12829
5.630604667,16,99996,,,1,12830
5.630616333,100,99996,,,1,12831
5.630662625,4,99996,6.450231167,0.819568542,0,12831
5.630682125,13,99966,6.450335167,0.819653042,0,12831
5.630684458,47,99979,,,1,12832
5.630687708,33,99979,,,1,12833
5.630924875,40,99973,,,1,12834
5.630928375,239,99973,,,1,12835
5.631817542,66,99714,6.450863167,0.819045625,0,12835
5.631821292,172,99780,6.452239167,0.820417875,0,12835
5.631823542,63,99952,,,1,12836
5.6318285,150,99952,,,1,12837
5.631920792,118,99906,,,1,12838
5.632466667,83,99906,6.452903167,0.8204365,0,12838
5.632469625,10,99989,6.452983167,0.820513542,0,12838
5.632646292,16,99999,,,1,12839
5.63273875,36,99999,,,1,12840
5.63279825,76,99999,,,1,12841
5.632985375,145,99999,,,1,12842
5.632988833,82,99999,,,1,12843
5.633154083,2,99999,,,1,12844
5.633608292,156,99906,,,1,12845
5.633618167,152,99906,,,1,12846
5.634183792,2,99836,6.452999167,0.818815375,0,12846
5.634189208,87,99838,6.453700458,0.81951125,0,12846
5.634191667,1,99925,6.453708458,0.819516791,0,12846
5.634193875,217,99926,,,1,12847
5.634197792,70,99926,6.454286125,0.820088333,0,12847
5.634720708,10,99995,,,1,12848
5.634740792,322,99995,,,1,12849
5.634745458,202,99900,,,1,12850
5.635505875,277,99873,,,1,12851
5.635719083,132,99873,6.455342125,0.819623042,0,12851
5.635723625,4,99997,,,1,12852
5.635727625,66,99997,,,1,12853
5.635731833,145,99997,,,1,12854
5.63573575,313,99997,,,1,12855
5.636055083,88,99888,6.456046125,0.819991042,0,12855
5.637792417,5,99823,6.456086125,0.818293708,0,12855
5.637796167,3,99828,6.456110125,0.818313958,0,12855
5.637876208,10,99831,6.456190125,0.818313917,0,12855
5.637881833,7,99839,6.456246125,0.818364292,0,12855
5.637914292,8,99815,6.456310125,0.818395833,0,12855
5.637921167,326,99823,,,1,12856
5.637927708,58,99823,6.456774125,0.818846417,0,12856
5.6381565,13,99724,6.456878125,0.818721625,0,12856
5.638160875,90,99737,6.457598125,0.81943725,0,12856
5.638316417,94,99781,6.458350125,0.820033708,0,12856
5.63860225,68,99875,6.458894125,0.820291875,0,12856
5.638683042,15,99943,6.459014125,0.820331083,0,12856
5.638928458,60,99958,,,1,12857
5.638931875,187,99958,,,1,12858
5.639090833,55,99958,,,1,12859
5.639182125,9,99958,6.459086125,0.819904,0,12859
5.639184583,33,99967,6.459350125,0.820165542,0,12859
5.639325625,35,100000,,,1,12860
5.639329583,269,100000,,,1,12861
5.639439208,123,100000,,,1,12862
5.639624458,40,100000,,,1,12863
5.640189083,30,99840,6.459590125,0.819401042,0,12863
5.64019275,93,99870,6.460334125,0.820141375,0,12863
5.641057583,32,99943,6.460590125,0.819532542,0,12863
5.6412155,160,99975,,,1,12864
5.641221208,26,99967,6.460798125,0.819576917,0,12864
5.641280125,2,99993,6.460814125,0.819534,0,12864
5.64128425,319,99981,,,1,12865
5.641287667,99,99981,,,1,12866
5.641291667,1,99981,6.460827625,0.819535958,0,12866
5.641294417,32,99982,,,1,12867
5.641297708,78,99982,,,1,12868
5.641577333,311,99917,,,1,12869
5.641582042,66,99917,6.461372333,0.819790291,0,12869
5.64158525,24,99983,,,1,12870
5.641589208,30,99983,,,1,12871
5.641913125,14,99976,6.461484333,0.819571208,0,12871
5.641916292,18,99990,,,1,12872
5.642517708,5,99921,6.461524333,0.819006625,0,12872
5.642522,40,99904,6.461844333,0.819322333,0,12872
5.642524,8,99944,6.461908333,0.819384333,0,12872
5.642525667,104,99952,,,1,12873
5.642528958,218,99952,,,1,12874
5.64269825,82,99931,,,1,12875
5.642703583,53,99931,6.462332333,0.81962875,0,12875
5.6428645,219,99984,,,1,12876
5.643321792,55,99897,6.462772333,0.819450541,0,12876
5.6433255,110,99952,,,1,12877
5.64363275,34,99943,6.463044333,0.819411583,0,12877
5.644088,203,99867,,,1,12878
5.644092792,51,99867,6.463452333,0.819359541,0,12878
5.644095208,166,99918,,,1,12879
5.644513708,28,99880,6.463676333,0.819162625,0,12879
5.644517875,105,99908,,,1,12880
5.644524375,341,99908,,,1,12881
5.644818625,33,99870,6.463940333,0.819121708,0,12881
5.644823,16,99903,6.464068333,0.819245333,0,12881
5.645513875,35,99861,6.464348333,0.818834458,0,12881
5.645585333,36,99853,6.464636333,0.819051,0,12881
5.645929917,12,99728,6.464732333,0.818802416,0,12881
5.645933458,25,99740,6.464932333,0.818998875,0,12881
5.645936083,160,99765,6.466212333,0.82027625,0,12881
5.646213375,157,99876,,,1,12882
5.646337417,26,99876,6.466420333,0.820082916,0,12882
5.646375833,162,99902,,,1,12883
5.646453542,336,99902,,,1,12884
5.646852417,115,99902,,,1,12885
5.646910458,86,99902,6.467242583,0.820332125,0,12885
5.647021167,11,99988,6.467330583,0.820309416,0,12885
5.647168375,25,99999,,,1,12886
5.647219208,5,99999,,,1,12887
5.647355167,227,99999,,,1,12888
5.647359125,228,99999,,,1,12889
5.648058625,262,99866,,,1,12890
5.648062125,17,99866,6.467466583,0.819404458,0,12890
5.648064167,71,99883,6.468034583,0.819970416,0,12890
5.648066208,106,99954,,,1,12891
5.648673167,350,99918,,,1,12892
5.648677625,139,99918,,,1,12893
5.648963375,39,99918,6.468346583,0.819383208,0,12893
5.648967708,272,99909,,,1,12894
5.648970708,27,99909,6.468562583,0.819591875,0,12894
5.648973458,488,99936,,,1,12895
5.648976708,135,99936,,,1,12896
5.648979333,25,99936,6.468762583,0.81978325,0,12896
5.649508208,62,99940,,,1,12897
5.649512333,16,99940,6.468890583,0.81937825,0,12897
5.650041583,19,99867,6.469042583,0.819001,0,12897
5.650044792,6,99886,6.469090583,0.819045791,0,12897
5.650241208,132,99854,6.470146583,0.819905375,0,12897
5.650875625,10,99907,6.470226583,0.819350958,0,12897
5.650879375,18,99917,6.470570542,0.819691167,0,12897
5.651177625,68,99889,6.471114542,0.819936917,0,12897
5.65118125,15,99957,6.471234542,0.820053292,0,12897
5.65154625,48,99929,6.471618542,0.820072292,0,12897
5.651550167,26,99977,,,1,12898
5.651559,153,99977,,,1,12899
5.651891375,129,99939,,,1,12900
